scale,unit,var,model,ssp,year,E_annual
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2055,0.123072132
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2056,0.253551726
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2057,0.12863329
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2058,0.540040337
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2059,0.951514118
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2060,0.50785977
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2061,0.449667814
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2062,0.354268003
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2063,0.473039506
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2064,1.083565666
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2065,0.743927216
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2066,0.383141535
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2067,0.043525329
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2068,0.214542057
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2069,0.013168822
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2070,0.095362736
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2071,0.24578835
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2072,0.293643967
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2073,0.728355973
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2074,0.291100664
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2075,0.247634654
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2076,0.776723217
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2077,0.594146696
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2078,0.552660458
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2079,0.75606537
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2080,0.234028354
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2081,0.323651975
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2082,0.082972476
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2083,0.330325365
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2084,0.35113151
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2085,0.080125163
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2086,0.526448867
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2087,0.2645035
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2088,0.018336991
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2089,0.0
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2090,0.311951299
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2091,0.106700083
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2092,0.703034168
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2093,0.672640586
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2094,0.108279452
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2095,0.076951596
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2096,0.291545557
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2097,0.40124125
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2098,0.285398624
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2099,0.953137976
corridor,NE_ASIA_SG,wind,cmcc_cm2_sr5,SSP5-8.5,2100,0.491495136
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2015,0.084396132
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2016,0.210656662
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2017,0.922788884
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2018,0.706445011
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2019,0.093130858
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2020,0.647341025
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2021,0.531743089
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2022,0.246403785
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2023,0.146317772
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2024,0.788334915
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2025,0.344250504
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2026,0.304076699
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2027,0.643767054
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2028,0.344332068
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2029,0.284367956
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2030,0.279896785
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2031,0.418910903
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2032,0.126364337
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2033,0.574274825
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2034,0.115516372
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2035,0.303565073
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2036,0.53413068
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2037,0.109095088
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2038,0.268025566
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2039,0.328990687
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2040,0.059252284
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2041,0.484228556
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2042,0.057272512
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2043,0.36534583
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2044,0.398668288
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2045,1.078152806
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2046,0.01990153
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2047,0.267254419
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2048,0.933525626
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2049,0.80377269
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2050,0.448073615
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2051,0.368541642
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2052,0.549479476
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2053,0.068728497
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2054,0.029837466
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2055,0.529170127
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2056,0.091151086
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2057,0.262738759
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2058,0.096030075
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2059,0.53352266
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2060,0.151456282
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2061,0.339527227
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2062,0.620862499
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2063,0.132674398
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2064,0.208639815
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2065,0.194588623
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2066,0.181404971
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2067,0.407647704
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2068,0.351635722
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2069,0.062166331
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2070,0.598024677
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2071,0.160524677
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2072,0.354735141
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2073,0.013806501
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2074,0.207764859
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2075,0.127988196
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2076,0.155897793
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2077,0.033270554
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2078,0.597424072
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2079,0.131310061
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2080,0.170920335
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2081,0.043777435
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2082,0.27263762
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2083,0.252165144
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2084,0.167895065
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2085,0.014770435
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2086,0.02538854
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2087,0.210159865
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2088,0.08574564
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2089,0.62078835
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2090,0.109384269
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2091,0.13463934
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2092,0.379930893
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2093,0.322428521
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2094,0.192356745
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2095,0.18207231
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2096,0.162860363
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2097,0.091351287
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2098,0.872530846
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2099,0.021584708
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP1-2.6,2100,0.073622316
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2015,0.33728052
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2016,0.645146221
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2017,0.09906276
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2018,0.086724404
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2019,0.106759402
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2020,0.285843516
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2021,0.185409005
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2022,0.060586962
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2023,0.504604639
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2024,0.308740657
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2025,0.627980781
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2026,0.400403369
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2027,0.254678788
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2028,0.872731048
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2029,1.068061158
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2030,0.233524143
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2031,0.256777198
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2032,0.441318662
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2033,0.115508957
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2034,0.170727548
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2035,0.042287045
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2036,0.274053862
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2037,0.347720667
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2038,0.036362558
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2039,0.289091233
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2040,0.149609977
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2041,0.152983747
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2042,0.18661763
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2043,0.226628307
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2044,0.502595207
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2045,0.545482857
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2046,0.230031736
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2047,0.6452352
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2048,0.700728141
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2049,0.400566497
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2050,0.404466722
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2051,0.038490628
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2052,0.465646874
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2053,0.078975857
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2054,0.303097936
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2055,0.715379938
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2056,0.27236327
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2057,0.544185253
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2058,0.171268834
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2059,0.000949104
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2060,0.152820619
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2061,0.563545498
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2062,0.109970044
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2063,0.163839127
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2064,0.457201329
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2065,0.018203524
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2066,0.016475857
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2067,0.959722387
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2068,0.037541523
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2069,0.234554811
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2070,0.009528117
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2071,0.141164432
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2072,0.532773757
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2073,0.176533397
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2074,0.104631332
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2075,0.585107961
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2076,0.179113774
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2077,0.507755962
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2078,0.835975501
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2079,0.11716989
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2080,0.382644738
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2081,0.53469421
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2082,0.620209989
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2083,0.033478171
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2084,0.149365287
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2085,0.891208922
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2086,0.102807273
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2087,0.151211591
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2088,0.5356359
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2089,0.009142544
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2090,0.207186499
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2091,0.094131866
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2092,0.183117808
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2093,0.111897912
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2094,0.329917547
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2095,0.036065963
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2096,0.737743208
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2097,0.103971408
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2098,0.144849626
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2099,0.095651916
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP2-4.5,2100,0.76479268
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2015,0.207208744
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2016,1.356811306
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2017,0.243222802
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2018,0.394397319
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2019,0.130145925
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2020,0.15637976
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2021,0.708706549
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2022,0.305329814
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2023,0.19624214
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2024,0.408025863
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2025,0.098855143
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2026,0.269619765
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2027,0.256717879
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2028,0.823711294
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2029,0.088229624
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2030,0.714008186
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2031,0.311321035
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2032,0.405831059
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2033,0.280008008
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2034,0.140511923
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2035,0.231722328
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2036,0.294044371
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2037,0.101324297
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2038,0.190414047
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2039,0.717048286
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2040,0.307257682
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2041,0.065302824
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2042,0.375860126
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2043,0.052163661
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2044,1.359495492
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2045,0.087332424
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2046,0.181634832
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2047,0.448718709
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2048,0.047321746
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2049,0.167175822
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2050,0.084811366
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2051,0.199408293
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2052,0.578182465
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2053,0.465632044
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2054,0.217804603
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2055,0.166834737
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2056,0.130212659
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2057,0.09058014
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2058,0.228378218
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2059,0.263717523
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2060,0.096860541
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2061,0.281883972
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2062,0.539595444
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2063,0.641268241
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2064,0.232308103
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2065,0.69234933
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2066,0.479935342
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2067,0.127498814
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2068,1.000392988
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2069,0.112728378
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2070,0.473677186
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2071,0.526100368
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2072,0.020568869
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2073,0.153302586
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2074,0.262597876
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2075,0.085434215
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2076,0.162215269
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2077,0.029481552
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2078,0.104245759
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2079,0.34146251
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2080,0.475738522
corridor,NE_ASIA_SG,wind,ipsl_cm6a_lr,SSP5-8.5,2081,0.269493712
